date,city,region,treated,tau,downloads,post
2021-05-29,63,S,0,0.0,50.0,1
2021-05-30,63,S,0,0.0,50.0,1
2021-05-31,63,S,0,0.0,50.0,1
2021-06-01,63,S,0,0.0,49.0,1
2021-05-01,71,S,1,0.0,51.0,0
2021-05-02,71,S,1,0.0,51.0,0
2021-05-03,71,S,1,0.0,51.0,0
2021-05-04,71,S,1,0.0,52.0,0
2021-05-05,71,S,1,0.0,51.0,0
2021-05-06,71,S,1,0.0,52.0,0
2021-05-07,71,S,1,0.0,51.0,0
2021-05-08,71,S,1,0.0,49.0,0
2021-05-09,71,S,1,0.0,52.0,0
2021-05-10,71,S,1,0.0,51.0,0
2021-05-11,71,S,1,0.0,51.0,0
2021-05-12,71,S,1,0.0,51.0,0
2021-05-13,71,S,1,0.0,50.0,0
2021-05-14,71,S,1,0.0,49.0,0
2021-05-15,71,S,1,0.0,49.0,1
2021-05-16,71,S,1,0.017818528720439986,51.0,1
2021-05-17,71,S,1,0.03563705744087997,53.0,1
2021-05-18,71,S,1,0.05345558616131285,51.0,1
2021-05-19,71,S,1,0.07127411488175284,49.0,1
2021-05-20,71,S,1,0.08909264360219282,51.0,1
2021-05-21,71,S,1,0.08909264360219282,52.0,1
2021-05-22,71,S,1,0.08909264360219282,51.0,1
2021-05-23,71,S,1,0.08909264360219282,51.0,1
2021-05-24,71,S,1,0.08909264360219282,53.0,1
2021-05-25,71,S,1,0.08909264360219282,52.0,1
2021-05-26,71,S,1,0.08909264360219282,53.0,1
2021-05-27,71,S,1,0.08909264360219282,50.0,1
2021-05-28,71,S,1,0.08909264360219282,51.0,1
2021-05-29,71,S,1,0.08909264360219282,50.0,1
2021-05-30,71,S,1,0.08909264360219282,51.0,1
2021-05-31,71,S,1,0.08909264360219282,53.0,1
2021-06-01,71,S,1,0.08909264360219282,52.0,1
2021-05-01,76,S,0,0.0,52.0,0
2021-05-02,76,S,0,0.0,52.0,0
2021-05-03,76,S,0,0.0,53.0,0
2021-05-04,76,S,0,0.0,53.0,0
2021-05-05,76,S,0,0.0,52.0,0
2021-05-06,76,S,0,0.0,54.0,0
2021-05-07,76,S,0,0.0,54.0,0
2021-05-08,76,S,0,0.0,53.0,0
2021-05-09,76,S,0,0.0,52.0,0
2021-05-10,76,S,0,0.0,54.0,0
2021-05-11,76,S,0,0.0,52.0,0
2021-05-12,76,S,0,0.0,53.0,0
2021-05-13,76,S,0,0.0,50.0,0
2021-05-14,76,S,0,0.0,52.0,0
2021-05-15,76,S,0,0.0,53.0,1
2021-05-16,76,S,0,0.0,52.0,1
2021-05-17,76,S,0,0.0,54.0,1
2021-05-18,76,S,0,0.0,52.0,1
2021-05-19,76,S,0,0.0,53.0,1
2021-05-20,76,S,0,0.0,54.0,1
2021-05-21,76,S,0,0.0,53.0,1
2021-05-22,76,S,0,0.0,54.0,1
2021-05-23,76,S,0,0.0,53.0,1
2021-05-24,76,S,0,0.0,54.0,1
2021-05-25,76,S,0,0.0,54.0,1
2021-05-26,76,S,0,0.0,53.0,1
2021-05-27,76,S,0,0.0,54.0,1
2021-05-28,76,S,0,0.0,52.0,1
2021-05-29,76,S,0,0.0,52.0,1
2021-05-30,76,S,0,0.0,53.0,1
2021-05-31,76,S,0,0.0,54.0,1
2021-06-01,76,S,0,0.0,53.0,1
2021-05-01,78,S,0,0.0,51.0,0
2021-05-02,78,S,0,0.0,52.0,0
2021-05-03,78,S,0,0.0,54.0,0
2021-05-04,78,S,0,0.0,52.0,0
2021-05-05,78,S,0,0.0,52.0,0
2021-05-06,78,S,0,0.0,53.0,0
2021-05-07,78,S,0,0.0,51.0,0
2021-05-08,78,S,0,0.0,52.0,0
2021-05-09,78,S,0,0.0,53.0,0
2021-05-10,78,S,0,0.0,53.0,0
2021-05-11,78,S,0,0.0,52.0,0
2021-05-12,78,S,0,0.0,52.0,0
2021-05-13,78,S,0,0.0,53.0,0
2021-05-14,78,S,0,0.0,51.0,0
2021-05-15,78,S,0,0.0,51.0,1
2021-05-16,78,S,0,0.0,52.0,1
2021-05-17,78,S,0,0.0,53.0,1
2021-05-18,78,S,0,0.0,54.0,1
2021-05-19,78,S,0,0.0,52.0,1
2021-05-20,78,S,0,0.0,52.0,1
2021-05-21,78,S,0,0.0,52.0,1
2021-05-22,78,S,0,0.0,51.0,1
2021-05-23,78,S,0,0.0,52.0,1
2021-05-24,78,S,0,0.0,52.0,1
2021-05-25,78,S,0,0.0,53.0,1
2021-05-26,78,S,0,0.0,52.0,1
2021-05-27,78,S,0,0.0,51.0,1
2021-05-28,78,S,0,0.0,51.0,1
2021-05-29,78,S,0,0.0,51.0,1
2021-05-30,78,S,0,0.0,51.0,1
2021-05-31,78,S,0,0.0,53.0,1
2021-06-01,78,S,0,0.0,53.0,1
2021-05-01,83,S,0,0.0,53.0,0
2021-05-02,83,S,0,0.0,55.0,0
2021-05-03,83,S,0,0.0,55.0,0
2021-05-04,83,S,0,0.0,53.0,0
2021-05-05,83,S,0,0.0,53.0,0
2021-05-06,83,S,0,0.0,54.0,0
2021-05-07,83,S,0,0.0,53.0,0
2021-05-08,83,S,0,0.0,53.0,0
2021-05-09,83,S,0,0.0,54.0,0
2021-05-10,83,S,0,0.0,54.0,0
2021-05-11,83,S,0,0.0,55.0,0
2021-05-12,83,S,0,0.0,52.0,0
2021-05-13,83,S,0,0.0,53.0,0
2021-05-14,83,S,0,0.0,54.0,0
2021-05-15,83,S,0,0.0,52.0,1
2021-05-16,83,S,0,0.0,53.0,1
2021-05-17,83,S,0,0.0,55.0,1
2021-05-18,83,S,0,0.0,53.0,1
2021-05-19,83,S,0,0.0,55.0,1
2021-05-20,83,S,0,0.0,53.0,1
2021-05-21,83,S,0,0.0,54.0,1
2021-05-22,83,S,0,0.0,54.0,1
2021-05-23,83,S,0,0.0,54.0,1
2021-05-24,83,S,0,0.0,54.0,1
2021-05-25,83,S,0,0.0,53.0,1
2021-05-26,83,S,0,0.0,53.0,1
2021-05-27,83,S,0,0.0,54.0,1
2021-05-28,83,S,0,0.0,53.0,1
2021-05-29,83,S,0,0.0,52.0,1
2021-05-30,83,S,0,0.0,53.0,1
2021-05-31,83,S,0,0.0,54.0,1
2021-06-01,83,S,0,0.0,54.0,1
2021-05-01,87,S,0,0.0,50.0,0
2021-05-02,87,S,0,0.0,51.0,0
2021-05-03,87,S,0,0.0,51.0,0
2021-05-04,87,S,0,0.0,51.0,0
2021-05-05,87,S,0,0.0,50.0,0
2021-05-06,87,S,0,0.0,51.0,0
2021-05-07,87,S,0,0.0,49.0,0
2021-05-08,87,S,0,0.0,50.0,0
2021-05-09,87,S,0,0.0,51.0,0
2021-05-10,87,S,0,0.0,51.0,0
2021-05-11,87,S,0,0.0,51.0,0
2021-05-12,87,S,0,0.0,51.0,0
2021-05-13,87,S,0,0.0,49.0,0
2021-05-14,87,S,0,0.0,49.0,0
2021-05-15,87,S,0,0.0,50.0,1
2021-05-16,87,S,0,0.0,51.0,1
2021-05-17,87,S,0,0.0,52.0,1
2021-05-18,87,S,0,0.0,51.0,1
2021-05-19,87,S,0,0.0,51.0,1
2021-05-20,87,S,0,0.0,52.0,1
2021-05-21,87,S,0,0.0,51.0,1
2021-05-22,87,S,0,0.0,50.0,1
2021-05-23,87,S,0,0.0,49.0,1
2021-05-24,87,S,0,0.0,52.0,1
2021-05-25,87,S,0,0.0,51.0,1
2021-05-26,87,S,0,0.0,50.0,1
2021-05-27,87,S,0,0.0,49.0,1
2021-05-28,87,S,0,0.0,49.0,1
2021-05-29,87,S,0,0.0,50.0,1
2021-05-30,87,S,0,0.0,49.0,1
2021-05-31,87,S,0,0.0,52.0,1
2021-06-01,87,S,0,0.0,52.0,1
2021-05-01,99,S,0,0.0,48.0,0
2021-05-02,99,S,0,0.0,47.0,0
2021-05-03,99,S,0,0.0,46.0,0
2021-05-04,99,S,0,0.0,46.0,0
2021-05-05,99,S,0,0.0,46.0,0
2021-05-06,99,S,0,0.0,47.0,0
2021-05-07,99,S,0,0.0,46.0,0
2021-05-08,99,S,0,0.0,44.0,0
2021-05-09,99,S,0,0.0,45.0,0
2021-05-10,99,S,0,0.0,47.0,0
2021-05-11,99,S,0,0.0,46.0,0
2021-05-12,99,S,0,0.0,46.0,0
2021-05-13,99,S,0,0.0,44.0,0
2021-05-14,99,S,0,0.0,44.0,0
2021-05-15,99,S,0,0.0,46.0,1
2021-05-16,99,S,0,0.0,46.0,1
2021-05-17,99,S,0,0.0,47.0,1
2021-05-18,99,S,0,0.0,46.0,1
2021-05-19,99,S,0,0.0,44.0,1
2021-05-20,99,S,0,0.0,46.0,1
2021-05-21,99,S,0,0.0,46.0,1
2021-05-22,99,S,0,0.0,47.0,1
2021-05-23,99,S,0,0.0,45.0,1
2021-05-24,99,S,0,0.0,47.0,1
2021-05-25,99,S,0,0.0,46.0,1
2021-05-26,99,S,0,0.0,48.0,1
2021-05-27,99,S,0,0.0,45.0,1
2021-05-28,99,S,0,0.0,46.0,1
2021-05-29,99,S,0,0.0,46.0,1
2021-05-30,99,S,0,0.0,45.0,1
2021-05-31,99,S,0,0.0,47.0,1
2021-06-01,99,S,0,0.0,46.0,1
2021-05-01,100,S,1,0.0,49.0,0
2021-05-02,100,S,1,0.0,50.0,0
2021-05-03,100,S,1,0.0,49.0,0
2021-05-04,100,S,1,0.0,50.0,0
2021-05-05,100,S,1,0.0,49.0,0
2021-05-06,100,S,1,0.0,50.0,0
2021-05-07,100,S,1,0.0,48.0,0
2021-05-08,100,S,1,0.0,49.0,0
2021-05-09,100,S,1,0.0,49.0,0
2021-05-10,100,S,1,0.0,50.0,0
2021-05-11,100,S,1,0.0,48.0,0
2021-05-12,100,S,1,0.0,49.0,0
2021-05-13,100,S,1,0.0,51.0,0
2021-05-14,100,S,1,0.0,49.0,0
2021-05-15,100,S,1,0.0,49.0,1
2021-05-16,100,S,1,0.30808023222790837,50.0,1
2021-05-17,100,S,1,0.6161604644558167,51.0,1
2021-05-18,100,S,1,0.924240696683718,51.0,1
2021-05-19,100,S,1,1.2323209289116264,51.0,1
2021-05-20,100,S,1,1.5404011611395347,53.0,1
2021-05-21,100,S,1,1.5404011611395347,51.0,1
2021-05-22,100,S,1,1.5404011611395347,49.0,1
2021-05-23,100,S,1,1.5404011611395347,51.0,1
2021-05-24,100,S,1,1.5404011611395347,51.0,1
2021-05-25,100,S,1,1.5404011611395347,51.0,1
2021-05-26,100,S,1,1.5404011611395347,52.0,1
2021-05-27,100,S,1,1.5404011611395347,51.0,1
2021-05-28,100,S,1,1.5404011611395347,52.0,1
2021-05-29,100,S,1,1.5404011611395347,51.0,1
2021-05-30,100,S,1,1.5404011611395347,50.0,1
2021-05-31,100,S,1,1.5404011611395347,51.0,1
2021-06-01,100,S,1,1.5404011611395347,52.0,1
2021-05-01,102,S,0,0.0,53.0,0
2021-05-02,102,S,0,0.0,51.0,0
2021-05-03,102,S,0,0.0,51.0,0
2021-05-04,102,S,0,0.0,51.0,0
2021-05-05,102,S,0,0.0,50.0,0
2021-05-06,102,S,0,0.0,52.0,0
2021-05-07,102,S,0,0.0,50.0,0
2021-05-08,102,S,0,0.0,50.0,0
2021-05-09,102,S,0,0.0,52.0,0
2021-05-10,102,S,0,0.0,52.0,0
2021-05-11,102,S,0,0.0,50.0,0
2021-05-12,102,S,0,0.0,51.0,0
2021-05-13,102,S,0,0.0,49.0,0
2021-05-14,102,S,0,0.0,49.0,0
2021-05-15,102,S,0,0.0,51.0,1
2021-05-16,102,S,0,0.0,51.0,1
2021-05-17,102,S,0,0.0,52.0,1
2021-05-18,102,S,0,0.0,53.0,1
2021-05-19,102,S,0,0.0,51.0,1
2021-05-20,102,S,0,0.0,53.0,1
2021-05-21,102,S,0,0.0,52.0,1
2021-05-22,102,S,0,0.0,52.0,1
2021-05-23,102,S,0,0.0,52.0,1
2021-05-24,102,S,0,0.0,50.0,1
2021-05-25,102,S,0,0.0,52.0,1
2021-05-26,102,S,0,0.0,51.0,1
2021-05-27,102,S,0,0.0,51.0,1
2021-05-28,102,S,0,0.0,51.0,1
2021-05-29,102,S,0,0.0,51.0,1
2021-05-30,102,S,0,0.0,52.0,1
2021-05-31,102,S,0,0.0,53.0,1
2021-06-01,102,S,0,0.0,53.0,1
2021-05-01,107,S,1,0.0,49.0,0
2021-05-02,107,S,1,0.0,49.0,0
2021-05-03,107,S,1,0.0,50.0,0
2021-05-04,107,S,1,0.0,49.0,0
2021-05-05,107,S,1,0.0,47.0,0
2021-05-06,107,S,1,0.0,50.0,0
2021-05-07,107,S,1,0.0,48.0,0
2021-05-08,107,S,1,0.0,48.0,0
2021-05-09,107,S,1,0.0,48.0,0
2021-05-10,107,S,1,0.0,49.0,0
2021-05-11,107,S,1,0.0,47.0,0
2021-05-12,107,S,1,0.0,48.0,0
2021-05-13,107,S,1,0.0,48.0,0
2021-05-14,107,S,1,0.0,48.0,0
2021-05-15,107,S,1,0.0,49.0,1
2021-05-16,107,S,1,0.131401599603457,49.0,1
2021-05-17,107,S,1,0.26280319920690687,51.0,1
2021-05-18,107,S,1,0.39420479881036385,48.0,1
2021-05-19,107,S,1,0.5256063984138208,50.0,1
2021-05-20,107,S,1,0.6570079980172707,50.0,1
2021-05-21,107,S,1,0.6570079980172707,50.0,1
2021-05-22,107,S,1,0.6570079980172707,50.0,1
2021-05-23,107,S,1,0.6570079980172707,49.0,1
2021-05-24,107,S,1,0.6570079980172707,49.0,1
2021-05-25,107,S,1,0.6570079980172707,50.0,1
2021-05-26,107,S,1,0.6570079980172707,49.0,1
2021-05-27,107,S,1,0.6570079980172707,49.0,1
2021-05-28,107,S,1,0.6570079980172707,48.0,1
2021-05-29,107,S,1,0.6570079980172707,50.0,1
2021-05-30,107,S,1,0.6570079980172707,49.0,1
2021-05-31,107,S,1,0.6570079980172707,50.0,1
2021-06-01,107,S,1,0.6570079980172707,50.0,1
2021-05-01,110,S,0,0.0,49.0,0
2021-05-02,110,S,0,0.0,51.0,0
2021-05-03,110,S,0,0.0,50.0,0
2021-05-04,110,S,0,0.0,49.0,0
2021-05-05,110,S,0,0.0,51.0,0
2021-05-06,110,S,0,0.0,50.0,0
2021-05-07,110,S,0,0.0,50.0,0
2021-05-08,110,S,0,0.0,49.0,0
2021-05-09,110,S,0,0.0,50.0,0
2021-05-10,110,S,0,0.0,51.0,0
2021-05-11,110,S,0,0.0,51.0,0
2021-05-12,110,S,0,0.0,50.0,0
2021-05-13,110,S,0,0.0,49.0,0
2021-05-14,110,S,0,0.0,49.0,0
2021-05-15,110,S,0,0.0,50.0,1
2021-05-16,110,S,0,0.0,48.0,1
2021-05-17,110,S,0,0.0,51.0,1
2021-05-18,110,S,0,0.0,51.0,1
2021-05-19,110,S,0,0.0,49.0,1
2021-05-20,110,S,0,0.0,49.0,1
2021-05-21,110,S,0,0.0,50.0,1
2021-05-22,110,S,0,0.0,49.0,1
2021-05-23,110,S,0,0.0,50.0,1
2021-05-24,110,S,0,0.0,49.0,1
2021-05-25,110,S,0,0.0,51.0,1
2021-05-26,110,S,0,0.0,51.0,1
2021-05-27,110,S,0,0.0,48.0,1
2021-05-28,110,S,0,0.0,49.0,1
2021-05-29,110,S,0,0.0,52.0,1
2021-05-30,110,S,0,0.0,49.0,1
2021-05-31,110,S,0,0.0,51.0,1
2021-06-01,110,S,0,0.0,52.0,1
2021-05-01,111,S,0,0.0,49.0,0
2021-05-02,111,S,0,0.0,50.0,0
2021-05-03,111,S,0,0.0,50.0,0
2021-05-04,111,S,0,0.0,50.0,0
2021-05-05,111,S,0,0.0,50.0,0
2021-05-06,111,S,0,0.0,51.0,0
2021-05-07,111,S,0,0.0,50.0,0
2021-05-08,111,S,0,0.0,49.0,0
2021-05-09,111,S,0,0.0,50.0,0
2021-05-10,111,S,0,0.0,51.0,0
2021-05-11,111,S,0,0.0,49.0,0
2021-05-12,111,S,0,0.0,50.0,0
2021-05-13,111,S,0,0.0,48.0,0
2021-05-14,111,S,0,0.0,49.0,0
2021-05-15,111,S,0,0.0,49.0,1
2021-05-16,111,S,0,0.0,48.0,1
2021-05-17,111,S,0,0.0,51.0,1
2021-05-18,111,S,0,0.0,49.0,1
2021-05-19,111,S,0,0.0,49.0,1
2021-05-20,111,S,0,0.0,50.0,1
2021-05-21,111,S,0,0.0,50.0,1
2021-05-22,111,S,0,0.0,50.0,1
2021-05-23,111,S,0,0.0,52.0,1
2021-05-24,111,S,0,0.0,50.0,1
2021-05-25,111,S,0,0.0,51.0,1
2021-05-26,111,S,0,0.0,49.0,1
2021-05-27,111,S,0,0.0,51.0,1
2021-05-28,111,S,0,0.0,51.0,1
2021-05-29,111,S,0,0.0,50.0,1
2021-05-30,111,S,0,0.0,51.0,1
2021-05-31,111,S,0,0.0,51.0,1
2021-06-01,111,S,0,0.0,51.0,1
2021-05-01,127,S,1,0.0,53.0,0
2021-05-02,127,S,1,0.0,55.0,0
2021-05-03,127,S,1,0.0,54.0,0
2021-05-04,127,S,1,0.0,52.0,0
2021-05-05,127,S,1,0.0,53.0,0
2021-05-06,127,S,1,0.0,54.0,0
2021-05-07,127,S,1,0.0,53.0,0
2021-05-08,127,S,1,0.0,53.0,0
2021-05-09,127,S,1,0.0,53.0,0
2021-05-10,127,S,1,0.0,54.0,0
2021-05-11,127,S,1,0.0,53.0,0
2021-05-12,127,S,1,0.0,54.0,0
2021-05-13,127,S,1,0.0,53.0,0
2021-05-14,127,S,1,0.0,52.0,0
2021-05-15,127,S,1,0.0,53.0,1
2021-05-16,127,S,1,0.10243385027720109,53.0,1
2021-05-17,127,S,1,0.20486770055440928,55.0,1
2021-05-18,127,S,1,0.30730155083161037,53.0,1
2021-05-19,127,S,1,0.40973540110881856,54.0,1
2021-05-20,127,S,1,0.5121692513860197,55.0,1
2021-05-21,127,S,1,0.5121692513860197,54.0,1
2021-05-22,127,S,1,0.5121692513860197,54.0,1
2021-05-23,127,S,1,0.5121692513860197,54.0,1
2021-05-24,127,S,1,0.5121692513860197,55.0,1
2021-05-25,127,S,1,0.5121692513860197,55.0,1
2021-05-26,127,S,1,0.5121692513860197,54.0,1
2021-05-27,127,S,1,0.5121692513860197,54.0,1
2021-05-28,127,S,1,0.5121692513860197,54.0,1
2021-05-29,127,S,1,0.5121692513860197,53.0,1
2021-05-30,127,S,1,0.5121692513860197,53.0,1
2021-05-31,127,S,1,0.5121692513860197,53.0,1
2021-06-01,127,S,1,0.5121692513860197,53.0,1
2021-05-01,137,S,1,0.0,52.0,0
2021-05-02,137,S,1,0.0,53.0,0
2021-05-03,137,S,1,0.0,54.0,0
2021-05-04,137,S,1,0.0,52.0,0
2021-05-05,137,S,1,0.0,53.0,0
2021-05-06,137,S,1,0.0,53.0,0
2021-05-07,137,S,1,0.0,53.0,0
2021-05-08,137,S,1,0.0,52.0,0
2021-05-09,137,S,1,0.0,53.0,0
2021-05-10,137,S,1,0.0,53.0,0
2021-05-11,137,S,1,0.0,53.0,0
2021-05-12,137,S,1,0.0,51.0,0
2021-05-13,137,S,1,0.0,53.0,0
2021-05-14,137,S,1,0.0,50.0,0
2021-05-15,137,S,1,0.0,51.0,1
2021-05-16,137,S,1,0.048589108274541104,52.0,1
2021-05-17,137,S,1,0.09717821654908221,54.0,1
2021-05-18,137,S,1,0.14576732482363042,51.0,1
2021-05-19,137,S,1,0.19435643309817152,53.0,1
2021-05-20,137,S,1,0.24294554137271263,53.0,1
2021-05-21,137,S,1,0.24294554137271263,52.0,1
2021-05-22,137,S,1,0.24294554137271263,53.0,1
2021-05-23,137,S,1,0.24294554137271263,51.0,1
2021-05-24,137,S,1,0.24294554137271263,53.0,1
2021-05-25,137,S,1,0.24294554137271263,53.0,1
2021-05-26,137,S,1,0.24294554137271263,55.0,1
2021-05-27,137,S,1,0.24294554137271263,52.0,1
2021-05-28,137,S,1,0.24294554137271263,53.0,1
2021-05-29,137,S,1,0.24294554137271263,53.0,1
2021-05-30,137,S,1,0.24294554137271263,54.0,1
2021-05-31,137,S,1,0.24294554137271263,52.0,1
2021-06-01,137,S,1,0.24294554137271263,54.0,1
2021-05-01,146,S,1,0.0,52.0,0
2021-05-02,146,S,1,0.0,52.0,0
2021-05-03,146,S,1,0.0,53.0,0
2021-05-04,146,S,1,0.0,50.0,0
2021-05-05,146,S,1,0.0,51.0,0
2021-05-06,146,S,1,0.0,52.0,0
2021-05-07,146,S,1,0.0,51.0,0
2021-05-08,146,S,1,0.0,53.0,0
2021-05-09,146,S,1,0.0,52.0,0
2021-05-10,146,S,1,0.0,52.0,0
2021-05-11,146,S,1,0.0,52.0,0
2021-05-12,146,S,1,0.0,51.0,0
2021-05-13,146,S,1,0.0,50.0,0
2021-05-14,146,S,1,0.0,49.0,0
2021-05-15,146,S,1,0.0,50.0,1
2021-05-16,146,S,1,0.09194129174159826,51.0,1
2021-05-17,146,S,1,0.18388258348319653,51.0,1
2021-05-18,146,S,1,0.2758238752247948,51.0,1
2021-05-19,146,S,1,0.36776516696639305,53.0,1
2021-05-20,146,S,1,0.4597064587079913,53.0,1
2021-05-21,146,S,1,0.4597064587079913,51.0,1
2021-05-22,146,S,1,0.4597064587079913,51.0,1
2021-05-23,146,S,1,0.4597064587079913,52.0,1
2021-05-24,146,S,1,0.4597064587079913,52.0,1
2021-05-25,146,S,1,0.4597064587079913,52.0,1
2021-05-26,146,S,1,0.4597064587079913,51.0,1
2021-05-27,146,S,1,0.4597064587079913,51.0,1
2021-05-28,146,S,1,0.4597064587079913,51.0,1
2021-05-29,146,S,1,0.4597064587079913,53.0,1
2021-05-30,146,S,1,0.4597064587079913,52.0,1
2021-05-31,146,S,1,0.4597064587079913,54.0,1
2021-06-01,146,S,1,0.4597064587079913,52.0,1
2021-05-01,151,S,0,0.0,52.0,0
2021-05-02,151,S,0,0.0,52.0,0
2021-05-03,151,S,0,0.0,52.0,0
2021-05-04,151,S,0,0.0,52.0,0
2021-05-05,151,S,0,0.0,53.0,0
2021-05-06,151,S,0,0.0,53.0,0
2021-05-07,151,S,0,0.0,51.0,0
2021-05-08,151,S,0,0.0,51.0,0
2021-05-09,151,S,0,0.0,52.0,0
2021-05-10,151,S,0,0.0,53.0,0
2021-05-11,151,S,0,0.0,52.0,0
2021-05-12,151,S,0,0.0,52.0,0
2021-05-13,151,S,0,0.0,52.0,0
2021-05-14,151,S,0,0.0,51.0,0
2021-05-15,151,S,0,0.0,51.0,1
2021-05-16,151,S,0,0.0,52.0,1
2021-05-17,151,S,0,0.0,54.0,1
2021-05-18,151,S,0,0.0,53.0,1
2021-05-19,151,S,0,0.0,49.0,1
2021-05-20,151,S,0,0.0,52.0,1
2021-05-21,151,S,0,0.0,51.0,1
2021-05-22,151,S,0,0.0,52.0,1
2021-05-23,151,S,0,0.0,52.0,1
2021-05-24,151,S,0,0.0,53.0,1
2021-05-25,151,S,0,0.0,53.0,1
2021-05-26,151,S,0,0.0,52.0,1
2021-05-27,151,S,0,0.0,52.0,1
2021-05-28,151,S,0,0.0,52.0,1
2021-05-29,151,S,0,0.0,53.0,1
2021-05-30,151,S,0,0.0,53.0,1
2021-05-31,151,S,0,0.0,53.0,1
2021-06-01,151,S,0,0.0,52.0,1
2021-05-01,153,S,0,0.0,50.0,0
2021-05-02,153,S,0,0.0,49.0,0
2021-05-03,153,S,0,0.0,50.0,0
2021-05-04,153,S,0,0.0,51.0,0
2021-05-05,153,S,0,0.0,50.0,0
2021-05-06,153,S,0,0.0,50.0,0
2021-05-07,153,S,0,0.0,51.0,0
2021-05-08,153,S,0,0.0,48.0,0
2021-05-09,153,S,0,0.0,50.0,0
2021-05-10,153,S,0,0.0,52.0,0
2021-05-11,153,S,0,0.0,50.0,0
2021-05-12,153,S,0,0.0,50.0,0
2021-05-13,153,S,0,0.0,48.0,0
2021-05-14,153,S,0,0.0,49.0,0
2021-05-15,153,S,0,0.0,50.0,1
2021-05-16,153,S,0,0.0,48.0,1
2021-05-17,153,S,0,0.0,52.0,1
2021-05-18,153,S,0,0.0,49.0,1
2021-05-19,153,S,0,0.0,50.0,1
2021-05-20,153,S,0,0.0,51.0,1
2021-05-21,153,S,0,0.0,50.0,1
2021-05-22,153,S,0,0.0,50.0,1
2021-05-23,153,S,0,0.0,51.0,1
2021-05-24,153,S,0,0.0,50.0,1
2021-05-25,153,S,0,0.0,49.0,1
2021-05-26,153,S,0,0.0,50.0,1
2021-05-27,153,S,0,0.0,48.0,1
2021-05-28,153,S,0,0.0,49.0,1
2021-05-29,153,S,0,0.0,49.0,1
2021-05-30,153,S,0,0.0,49.0,1
2021-05-31,153,S,0,0.0,51.0,1
